"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","31EUONYN2WEJB46GKYCFE1JGZEQVOH","A1T79J0XQXDDGC","Submitted","Sun Mar 19 12:48:25 PDT 2017","Sun Mar 19 12:48:28 PDT 2017","Wed Mar 22 12:48:28 PDT 2017","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","32Z9ZLUT1MVET3BWF9VBZ0S7RZFOHK","A18KTX2BC1030R","Submitted","Sun Mar 19 12:44:27 PDT 2017","Sun Mar 19 12:44:36 PDT 2017","Wed Mar 22 12:44:36 PDT 2017","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3483FV8BEFUKP72AWS6AVW0EHG426S","AKJ8CNFZH73K6","Submitted","Sun Mar 19 12:48:05 PDT 2017","Sun Mar 19 12:48:11 PDT 2017","Wed Mar 22 12:48:11 PDT 2017","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","37QW5D2ZRHX0YK2WJMIE6S99L5SS86","A1W5D2MRLBNBJU","Submitted","Sun Mar 19 12:46:16 PDT 2017","Sun Mar 19 12:46:18 PDT 2017","Wed Mar 22 12:46:18 PDT 2017","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3I7DHKZYGOB87XE8F4BCN9G3UPY5FZ","A3E3OELJKHW58C","Submitted","Sun Mar 19 12:48:57 PDT 2017","Sun Mar 19 12:49:02 PDT 2017","Wed Mar 22 12:49:02 PDT 2017","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3OF2M9AATHZHUXQBN39PSQF33KNKZN","A26Y58YECZUZZG","Submitted","Sun Mar 19 12:49:31 PDT 2017","Sun Mar 19 12:49:33 PDT 2017","Wed Mar 22 12:49:33 PDT 2017","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3TE3O85731JDBQ0UOG986RRAD3I2RQ","A3I9FTHSULHPYS","Submitted","Sun Mar 19 12:48:54 PDT 2017","Sun Mar 19 12:48:59 PDT 2017","Wed Mar 22 12:48:59 PDT 2017","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3U0SRXB7CEG90CPNAZ7SYFU8OY9NR2","AUHRS2GFPRADF","Submitted","Sun Mar 19 12:50:31 PDT 2017","Sun Mar 19 12:50:33 PDT 2017","Wed Mar 22 12:50:33 PDT 2017","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3WOKGM4L72R3I350H1OQT8TQ5IDO0I","AKPSJ43SGW88I","Submitted","Sun Mar 19 12:43:34 PDT 2017","Sun Mar 19 12:43:45 PDT 2017","Wed Mar 22 12:43:45 PDT 2017","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
"3CIS7GGG65UV0F7YVSUCPJRYQJDEU4","3C3J03PXDEBOB5UM1DFOKA3FMR0H7P","Choose which is video is more realistic","Choose which is video is more realistic","image, comparison, choose, abtest, video","$0.02","Sun Mar 19 12:42:19 PDT 2017","10","BatchId:2731339;OriginalHitTemplateId:926158629;","60","259200","Sun Mar 19 13:12:19 PDT 2017","","","3ZPPDN2SLW7Z26GONJ4NH7054K19EB","AG0IJH70ZERL0","Submitted","Sun Mar 19 12:44:34 PDT 2017","Sun Mar 19 12:44:38 PDT 2017","Wed Mar 22 12:44:38 PDT 2017","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://yccggrp.firebaseapp.com/mturk/rnn_samples/0_0_0.gif","https://yccggrp.firebaseapp.com/mturk/whitelist/11FZwjs1NRuF3y_0_138-by-138.gif","optionB"
